id_produit;id_type;id_label;nom;prix;degre;volume;origine
2375;2;466;MOREY SAINT DENIS 2013 - LOUIS JADOT;59.9;13;750;Bourgogne
2376;2;466;CHAMBOLLE MUSIGNY 2014 - LOUIS JADOT;59.9;13;750;Bourgogne
2377;3;466;AGNEAU SELECTION BORDEAUX ROSE 2020 - BARON PHILIPPE DE ROTHSCHILD;9;12.5;750;Bordeaux
2378;2;466;GEVREY-CHAMBERTIN 1ER CRU - FONTENY 2017 - DOMAINE HENRI REBOURSEAU;95;14;750;Bourgogne
2379;2;466;CHATEAUNEUF DU PAPE - LA PART DES ANGES 2019 - RAYMOND USSEGLIO;51.9;14.5;750;Rhône
2380;3;466;MAGNUM CLOS MIREILLE 2020 - DOMAINES OTT;59;14;1500;Provence-Alpes-Côte d'Azur
2381;2;466;VACQUEYRAS 2018 - RESERVE SAINT DOMINIQUE;16.99;14.5;750;Rhône
2382;2;466;CHATEAUNEUF DU PAPE - HESPERIDES 2018 - LA BASTIDE SAINT DOMINIQUE;39;15;750;Rhône
2383;3;466;BANDOL ROSE 2020 - DOMAINE LA BASTIDE BLANCHE;16;13.5;750;Provence-Alpes-Côte d'Azur
2384;3;466;LA BARGEMONE ROSE 2020 - COMMANDERIE DE LA BARGEMONE;11.2;12;750;Provence-Alpes-Côte d'Azur
2385;3;466;CUVÉE COLLECTION ROSÉ 2020 - COMMANDERIE DE LA BARGEMONE;16.15;13;750;Provence-Alpes-Côte d'Azur
2386;2;466;LEA 2019 - DOMAINE LAFAGE;20;14.5;750;Languedoc-Roussillon
2387;1;466;CENTENAIRE 2020 - DOMAINE LAFAGE;14.5;13;750;Languedoc-Roussillon
2388;2;466;CHATEAUNEUF-DU-PAPE 2019 - CELLIER DES PRINCES;27.3;16;750;Rhône
2389;1;467;CHARDONNAY 2019 - CREATION;19.9;14;750;Afrique du Sud
2390;2;467;PINOT NOIR 2019 - CREATION;24.9;14;750;Afrique du Sud
2391;3;468;ROSE DE LOIRE 2020 - DOMAINE DE LA ROCHE MOREAU;9.5;12;750;Loire
2392;1;468;RIESLING RESERVE 2020 - GUSTAVE LORENTZ;12.95;12.5;750;Alsace
2393;3;468;VENTOUX - LE RÔSE 2020 - VIGNERONS DU MONT VENTOUX;7.5;13;750;Rhône
2394;2;468;DEMI-BOUTEILLE - CHATEAUNEUF-DU-PAPE 2019 - DOMAINE DE LA JANASSE;18.9;15;375;Rhône
2395;3;468;MIRABEAU ETOILE ROSE 2020;19.75;12.5;750;Provence-Alpes-Côte d'Azur
2396;1;468;VIGNE-LOURAC LES PERLES BLANC 2020;7.4;11.5;750;Sud-Ouest
2397;3;468;COTE MAS ROSE AURORE 2020 - DOMAINES PAUL MAS;7.5;12.5;750;Languedoc-Roussillon
2398;2;468;BEAUNE 1ER CRU TEURONS 2014 - MARC & MICHEL ROSSIGNOL;29.99;13.5;750;Bourgogne
2399;2;468;SAVIGNY LES BEAUNE - AUX PETITS LIARDS 2017 - DOUDET-NAUDIN (DOMAINE);29.9;13;750;Bourgogne
2400;2;468;PERNAND VERGELESSES 1ER CRU - LES FICHOTS 2017 - DOUDET-NAUDIN (DOMAINE);35.9;13;750;Bourgogne
2401;2;468;EMPREINTE 2016 - DOMAINE DE FERRANT;11.5;14;750;Sud-Ouest
2402;1;468;AUXEY DURESSES BLANC 2017 - OLIVIER LEFLAIVE;39.9;13;750;Bourgogne
2403;2;468;VOLNAY 2017 - OLIVIER LEFLAIVE;49;13;750;Bourgogne
2404;1;469;RULLY 1ER CRU - RABOURCE 2013 - OLIVIER LEFLAIVE;33.9;13;750;Bourgogne
2405;3;469;CHÂTEAU SAINT-ROUX ROSE 2020 - CHÂTEAU SAINT-ROUX;16;12.5;750;Provence-Alpes-Côte d'Azur
2406;1;469;CHARDONNAY - DIAMOND COLLECTION 2018 - FRANCIS FORD COPPOLA;23.9;14.1;750;Etats-Unis
2407;1;469;SAUVIGNON BLANC - DIAMOND COLLECTION 2019 - FRANCIS FORD COPPOLA;23.9;13.5;750;Etats-Unis
2408;1;469;POUILLY-FUMÉ 2020 - DOMAINE JEAN-PIERRE BAILLY;14.9;13.5;750;Loire
2409;1;469;LA MOUSSIERE 2020 - ALPHONSE MELLOT;20;14;750;Loire
2410;2;469;DOMAINE DE L'AIGLE PINOT NOIR 2019 - GERARD BERTRAND;15.9;14.5;750;Languedoc-Roussillon
2411;2;469;SHIRAZ 2019 - BENCHMARK GRANT BURGE;11.5;14.5;750;Australie
2412;1;469;COLOMBARD GROS MANSENG 2020 - DOMAINE DE MISELLE;6.6;11.5;750;Sud-Ouest
2413;1;469;PETIT MANSENG BLANC MOELLEUX 2019 - DOMAINE DE MISELLE;9.5;12.5;750;Sud-Ouest
2414;2;469;COTE-ROTIE - VIRES DE SERINE 2018 - REMI NIERO;65;15;750;Rhône
2415;11;;HENNESSY - XO - EN ETUI;183.9;40;700;France,Charente
2416;18;;PORTO NIEPOORT WHITE - EN ETUI;17.9;20;750;Portugal
2417;17;;ARMAGNAC VSOP EN ETUI - CHATEAU DE LAUBADE - EN ETUI;39.9;40;700;France,Sud-Ouest
2418;15;;ABSOLUT 100 - ABSOLUT VODKA;36.9;50;700;Suède
2419;6;;COFFRET CHIVAS REGAL 25 ANS - EN ETUI;307.9;40;700;Ecosse
2420;24;;MIRABELLE - JOSEPH CARTRON - EN ETUI;46.5;45;700;France,Bourgogne
2421;17;;CELEBRATION - 1995 - CHATEAU DE LAUBADE;69.9;40;700;France,Sud-Ouest
2422;17;;CELEBRATION - 1976 - CHATEAU DE LAUBADE;119;40;700;France,Sud-Ouest
2423;10;;LIQUEUR DE MYRTILLE - DISTILLERIE DENISET-KLAINGUER;21.9;25;700;France,Jura
2424;28;;TEQUILA DON JULIO 1942 - EN ETUI;199.9;38;700;Mexique
2425;5;;RHUM ZACAPA ROYAL - EN ETUI;249;45;700;Guatemala
2426;5;;RHUM AGRICOLE BALLY - XO PYRAMIDE;76;43;700;Martinique
2427;6;;ROYAL SALUTE - STONE OF DESTINY 38 YEARS OLD - EN COFFRET;559;40;500;Ecosse
2428;5;;TIERRA MADRE - ISLAND SIGNATURE COLLECTION;34.9;40;700;Guatemala
2429;6;;WHISKY TOGOUCHI - KIWAMI - EN ETUI;44.9;40;700;Japon
2430;5;;RHUM BOUKMAN;52;45;700;HAITI
2431;2;469;CHATEAU MOUTON ROTHSCHILD 2009 - 1ER CRU CLASSE;769;13;750;Bordeaux
2432;2;469;CHATEAU HAUT BRION 2009 - 1ER CRU CLASSE;875;14.5;750;Bordeaux
2433;2;469;CHATEAU LAFITE ROTHSCHILD 2010 - 1ER CRU CLASSE;950;13;750;Bordeaux
2434;2;469;CHATEAU LA MISSION HAUT-BRION 2009;650;14.5;750;Bordeaux
2435;1;469;GEWURZTRAMINER GRAND CRU KITTERLE 2012 - DOMAINE SCHLUMBERGER;30.95;12.5;750;Alsace
2436;2;469;CHATEAU FLEUR HAUT GAUSSENS LA VIMINIERE 2016;19.9;13.5;750;Bordeaux
2437;2;469;CHATEAU HAUT BRION 2000 - 1ER CRU CLASSE;895;13.5;750;Bordeaux
2438;2;;MAGNUM - ARCANE XV LE DIABLE 2015 - XAVIER VIGNON;33.9;15;1500;Vin de France
2439;2;469;WITIZA LOT 20.15 - FONS SANATIS;19;14;750;Vin de France
2440;2;470;CLOS DE LA ROCHE GRAND CRU 2016 - MAISON ALBERT BICHOT;199;13.5;750;Bourgogne
2441;2;470;LA CHAPELLE 2017 - MAISON PAUL JABOULET AINE;185;14.5;750;Rhône
2442;2;471;CHENAS 2018 - CHRISTOPHE PACALET;13.9;13;750;Beaujolais
2443;1;471;ALSACE GRAND CRU SCHOENENBOURG 2014 - MARCEL DEISS;64.9;12.5;750;Alsace
2444;1;471;BEAUNE 1ER CRU CLOS DES MOUCHES BLANC 2017 - CHANSON PÈRE ET FILS;105;13.5;750;Bourgogne
2445;1;471;CHABLIS 1er CRU VOSGROS 2017 - DOMAINE DU CHARDONNAY;26.9;13;750;Bourgogne
2446;2;471;CHATEAU LEOVILLE POYFERRE 2015 - SECOND CRU CLASSE;94.9;13.5;750;Bordeaux
2447;2;471;CHATEAU LYNCH BAGES 2016 - 5EME CRU CLASSE;169;13.5;750;Bordeaux
2448;1;472;SECATEURS CHENIN 2019 - A.A BADENHORST FAMILY WINES;19.5;13.5;750;Afrique du Sud
2449;2;472;RESERVE DE LA COMTESSE 2015 - SECOND VIN DU CHATEAU PICHON LONGUEVILLE COMTESSE DE LALANDE;42.95;13.5;750;Bordeaux
2450;2;472;CHATEAUNEUF-DU-PAPE - LA REINE DES BOIS 2018 - DOMAINE DE LA MORDOREE;49.9;15;750;Rhône
2451;2;473;THE PUNDIT SYRAH 2016 - TENET WINES;29.9;14.5;750;Etats-Unis
2452;2;473;CHATEAU MARQUIS DE TERME 2015 - 4EME CRUS CLASSE;47.5;14;750;Bordeaux
2453;1;473;FENDANT BALAVAUD VÉTROZ GRAND CRUS 2018 - DOMAINE JEAN-RENÉ GERMANIER;23.5;12.3;750;Suisse
2454;1;473;GRUNER VELTLINER WEINVIERTEL - RESERVE HUND 2019 - DOMAINE PFAFFL;19.9;14;750;Autriche
2455;2;473;VOLNAY 1ER CRU CLOS DES CHENES 2018 - DOMAINE FONTAINE GAGNARD;63.9;13.5;750;Bourgogne
2456;2;473;PERNAND-VERGELESSES 1ER CRU - LES VERGELESSES 2016 - CHANSON PÈRE ET FILS;49.9;13.5;750;Bourgogne
2457;2;473;CHATEAU PALMER 2016 - 3EME CRU CLASSE;345;13.5;750;Bordeaux
2458;2;473;HELIOS ROUGE 2019 - VIGNOBLES DOM BRIAL;7.5;14.5;750;Languedoc-Roussillon
2459;1;473;GRUNER VELTLINER FEDERSPIEL KOLLMITZ 2019 - DOMÄNE WACHAU;13.9;12.5;750;Autriche
2460;1;473;GRUNER VELTLINER SMARAGD KIRNBERG 2018 - DOMÄNE WACHAU;21.9;13.5;750;Autriche
2461;2;473;LA MADINIERE 2018 - YVES CUILLERON;42.5;13;750;Rhône
2462;2;473;BAROLO ALBE 2016 - ALDO VAJRA;41;14.5;750;Italie
2463;2;474;TERROIR SENSE FRONTERE NEGRE 2018 - TERROIR AL LÍMIT;21.9;13;750;Espagne
2464;13;474;61 DORADO - CUATRO RAYAS;9.5;15;750;Espagne
2465;2;474;SAPERAVI VINOTERRA (QVEVRI) ROUGE 2015 - SCHUCHMANN;25.5;13;750;Géorgie
2466;1;474;JULIUS 2017 - HENSCHKE;40.9;11.5;750;Australie
2467;1;474;SAUVIGNON BLANC 2019 - CANNONBALL;15.9;13.5;750;Etats-Unis
2468;2;474;MERLOT 2017 - CANNONBALL;15.9;14.1;750;Etats-Unis
2469;1;474;BLANC 2019 - CRAC BOUM BU - DOMAINE SAINT-GERMAIN;13.95;12;750;Savoie-Bugey
2470;2;474;MYRTUS 2018 - DOMAINE SANT ARMETTU;36;14;750;Corse
2471;2;475;CLOS DES LAMBRAYS GRAND CRU 2018 - DOMAINE DES LAMBRAYS;270;13.5;750;Bourgogne
2472;2;475;MALGAGNES AMPHORE 2019 - DOMAINE YANNICK AMIRAULT;27.9;14;750;Loire
2473;2;475;CHATEAU CANON 2010 - 1ER GRAND CRU CLASSE B;160;15;750;Bordeaux
2474;2;475;TROUSSEAU 2018 - DOMAINE BAUD;18.5;13;750;Jura
2475;2;475;MENGOBA MENCIA ALICANTE BOUSCHET 2018 - BODEGAS Y VIÑEDOS MENGOBA;19.99;13;750;Espagne
2476;2;475;DE BATTRE MON COEUR S'EST ARRETE 2019 - DOMAINE DU CLOS DES FEES;18;14.5;750;Languedoc-Roussillon
2477;1;476;PIETRACALDA - FIANO DI AVELLINO 2019 - FEUDI SAN GREGORIO;18.9;13.5;750;Italie
2478;1;476;SOLL PINOT GRIGIO 2019 - KALTERN;16.9;13.5;750;Italie
2479;2;476;CHÂTEAU CANTIN 2018;27.95;15;750;Bordeaux
2480;1;476;MEURSAULT 1ER CRU - LES PERRIERES 2018 - VINCENT GIRARDIN;99;13.5;750;Bourgogne
2481;1;476;PULIGNY MONTRACHET 1ER CRU - LES COMBETTES 2018 - VINCENT GIRARDIN;99;13.5;750;Bourgogne
2482;2;476;GIGONDAS 2017 - E. GUIGAL;19.89;15;750;Rhône
2483;1;476;BERKASTELER LAY RIESLING AUSLESE 2018 - DR. THANISCH;29.9;7.5;750;Allemagne
2484;2;476;FLEURIE PONCIE 2019 - DOMAINES CHERMETTE (VISSOUX);16.5;13.5;750;Beaujolais
2485;1;476;SYLVANER BOLLENBERG 2016 - DOMAINE VALENTIN ZUSSLIN;21.5;12;750;Alsace
2486;1;476;SYMPHONIE BLANC 2020 - CRU CLASSE - CHÂTEAU SAINTE MARGUERITE;21;13;750;Provence-Alpes-Côte d'Azur
2487;2;476;CHATEAU PICHON BARON DE LONGUEVILLE 2018 - SECOND CRU CLASSE;175;14.5;750;Bordeaux
2488;2;476;LE CLARENCE DE HAUT BRION 2018 - SECOND VIN DU CHATEAU HAUT BRION;159;14.5;750;Bordeaux
2489;2;476;CLOS VOUGEOT GRAND CRU 2017 - BOUCHARD PERE ET FILS;189;13.5;750;Bourgogne
2490;3;476;CHÂTEAU LÉOUBE - ROSÉ DE LÉOUBE 2020;18.7;13;750;Provence-Alpes-Côte d'Azur
2491;3;476;SECRET DE LÉOUBE 2020 - CHÂTEAU LÉOUBE;25.5;13;750;Provence-Alpes-Côte d'Azur
2492;2;476;PRIMA 2017 - BODEGAS MAURODOS;15.6;14.5;750;Espagne
2493;1;476;CHARDONNAY 2020 - VILLA BLANCHE - CALMEL & JOSEPH;10.8;13.5;750;Languedoc-Roussillon
2494;1;476;CHATEAU SIMONE - BLANC 2018;37.5;14;750;Provence-Alpes-Côte d'Azur
2495;2;476;FLEURIE 2019 - JEAN FOILLARD;25;13.5;750;Beaujolais
2496;2;476;NUITS SAINT GEORGES 1ER CRU LES CAILLES 2016 - BOUCHARD PERE ET FILS;79.9;13.5;750;Bourgogne
2497;2;476;MODESTE 2020 - HERVE BIZEUL & ASSOCIÉS;10;13;750;Languedoc-Roussillon
2498;2;476;TRILOGIE GUIGAL - LA LANDONNE - LA TURQUE - LA MOULINE 2017 - CAISSE BOIS - E.GUIGAL;990;14;750;Rhône
2499;2;476;LA TURQUE 2017 - CAISSE BOIS - E.GUIGAL;299;14;750;Rhône
2500;2;476;LA MOULINE 2017 - CAISSE BOIS - E.GUIGAL;299;14;750;Rhône
2501;2;476;AGNEAU SELECTION MARGAUX 2018 - BARON PHILIPPE DE ROTHSCHILD;25;14.5;750;Bordeaux
2502;2;476;COSTIERES DE NIMES COLLECTION BIO 2019 - M. CHAPOUTIER;9.9;14.5;750;Rhône
2503;2;476;COTE ROTIE LA GERMINE 2018 - BENJAMIN ET DAVID DUCLAUX;39;13.5;750;Rhône
2504;2;476;MONTIGNY 2018 - DOMAINE LES PIERRES ÉCRITES;13.9;14;750;Loire
2505;2;476;COTE-ROTIE MAISON ROUGE 2018 - BENJAMIN ET DAVID DUCLAUX;54;13.5;750;Rhône
2506;2;476;CHATEAU OLIVIER ROUGE 2018;35.5;14.5;750;Bordeaux
2507;2;476;CHATEAU PAPE CLEMENT 2018;99;14.5;750;Bordeaux
2508;1;476;SAINT JOSEPH BLANC - LIEU DIT DIGUE 2019 - YVES CUILLERON;27;13.5;750;Rhône
2509;2;476;MARANGES 2014 - CHANSON PÈRE ET FILS;26.5;13;750;Bourgogne
2510;2;477;LO SANG DEL PAÏS 2019 - DOMAINE DU CROS;8.9;12.5;750;Sud-Ouest
2511;2;477;VOSNE ROMANEE - AUX REAS 2018 - DOMAINE A.-F. GROS;74;13.5;750;Bourgogne
2512;2;477;MOULINT A VENT - EN MORTPERAY 2017 - DOMAINE A.-F. GROS;27;12.5;750;Beaujolais
2513;2;477;GEVREY CHAMBERTIN - VIEILLES VIGNES 2017 - DOMAINE SERAFIN;74;13;750;Bourgogne
3182;32;697;Devil's Cup;8;6.6;355;Gary, IN
2514;2;477;GEVREY CHAMBERTIN 1ER CRU - LE FONTENY 2018 - DOMAINE SERAFIN;119.9;13.5;750;Bourgogne
2515;2;478;CHAMBOLLE MUSIGNY 1ER CRU - LES BAUDES 2017 - DOMAINE SERAFIN;125;13.5;750;Bourgogne
2516;2;478;SAINT AMOUR 2019 - JEAN PAUL BRUN - DOMAINE DES TERRES DORÉES;18.9;13;750;Beaujolais
2517;1;478;SAINT PERAY - LES MAISONS DE VICTOR 2019 - JULIEN PILON;21;13.5;750;Rhône
2518;1;478;PERNAND VERGELESSES 1ER CRU BLANC - EN CARADEUX 2019 - RAPET PERE & FILS;39.9;13.5;750;Bourgogne
2519;2;478;CHATEAU NODEAU 2018;9.9;13.5;750;Bordeaux
2520;1;478;CHABLIS 1ER CRU - LES VAILLONS 2018 - DOMAINE LAROCHE;32;13;750;Bourgogne
2521;1;478;AGNEAU SELECTION BORDEAUX BLANC 2020 - BARON PHILIPPE DE ROTHSCHILD;9;12.5;750;Bordeaux
2522;2;478;CHARMES CHAMBERTIN GRAND CRU 2017 - DOMAINE HENRI REBOURSEAU;199;13.5;750;Bourgogne
2523;2;478;MAGNUM - ARCANE XIX LE SOLEIL 2015 - XAVIER VIGNON;39.9;15;1500;Rhône
2524;2;478;CHATEAUNEUF DU PAPE - SECRETS DE PIGNAN 2018 - LA BASTIDE SAINT DOMINIQUE;39;15;750;Rhône
2525;2;478;CADET DE LA BEGUDE 2020 - DOMAINE DE LA BEGUDE;14.5;14;750;Provence-Alpes-Côte d'Azur
2526;3;478;CUVEE YL ROSE 2020 - DOMAINE YVES LECCIA;14.9;13.5;750;Corse
2527;2;478;50-CINQUANTE 2019 - LOUIS CHEZE;8.9;13;750;Rhône
2528;1;478;MOUTON CADET SAUVIGNON BLANC 2020 - BARON PHILIPPE DE ROTHSCHILD;8.95;12;750;Bordeaux
2529;1;478;PETIT CLOS SAUVIGNON 2019 - CLOS HENRI VINEYARD - FAMILLE BOURGEOIS;14.9;13.5;750;Nouvelle-Zélande
2530;2;478;TERRE D'ARGILE 2019 - DOMAINE DE LA JANASSE;17.5;15;750;Rhône
2531;2;478;MORGON - LES CLOCHERS 2020 - VIGNERONS DE BEL AIR;10.9;13;750;Beaujolais
2532;2;478;CUBI 3L - CÔTES DU RHÔNE BIO - VIGNERONS ARDÉCHOIS;17.9;15;3000;Rhône
2533;1;478;VIOGNIER 2020 - VIGNERONS DU MONT VENTOUX;11.9;13;750;Rhône
2534;2;478;BIB 3L - COTES DU RHONE ROUGE - CELLIER DES GORGES DE L’ARDÈCHE;15.9;14.5;3000;Rhône
2535;3;478;COCHON VOLANT ROSE 2020 - CHATEAU DE CARAGUILHES;8.9;13;750;Languedoc-Roussillon
2536;9;;LE GALLON et DOSEUR - PASTIS RICARD;149.8;45;4500;France
2537;11;;VSOP - COGNAC PARK - EN ETUI;39.9;40;700;France,Charente
2538;6;;ADELPHI - PRIVATE STOCK;29.9;40;700;Ecosse,Islay
2539;9;;DUO RICARD BY JAKOB & MACFARLANE - EN COFFRET;279;45;700;France
2540;11;;VS - COGNAC PARK - CARTE BLANCHE - EN ETUI;35.9;40;700;France,Charente
2541;27;;CACHACA SAGATIBA VELHA;28.5;38;700;Brésil
2542;27;;YAGUARA CACHAÇA;43;41.5;700;Brésil
2543;7;;MISTRAL GIN;43.9;40;700;France
2544;9;;LE GALLON - PASTIS RICARD;134.9;45;4500;France
2545;11;;BORDERIES MIZUNARA COGNAC PARK - EN ETUI;64.9;43.5;700;France,Charente
2546;5;;RHUM EMPEROR HERITAGE;39;40;700;Ile Maurice
2547;6;;WHISKY BIG PEAT - EN ETUI;57;46;700;Ecosse,Islay
2548;5;;RHUM SAISON SHERRY CASK - EN ETUI;43.9;42;700;Rhum
2549;5;;RHUM SAISON TRIPLE CASK - BARBADOS 5 ANS - EN ETUI;57;46;700;Rhum
2550;5;;ANGOSTURA 1824;62;40;700;Trinidad & Tobago
2551;2;478;CHATEAU LAFITE ROTHSCHILD 2008 - 1ER CRU CLASSE;895;12.5;750;Bordeaux
2552;2;478;CONNETABLE DE TALBOT 2010 - SECOND VIN DU CHATEAU TALBOT;45;13.5;750;Bordeaux
2553;2;478;MAGNUM CHATEAU CANTEMERLE 2011 - 5EME CRU CLASSE;74.9;13;1500;Bordeaux
2554;1;479;SCHARZHOFBERGER AUSLESE 2015 - DOMAINE EGON MULLER;490;7.5;750;Allemagne
2555;2;479;CHATEAU TERTRE ROTEBOEUF 2013;199;13.5;750;Bordeaux
2556;2;479;CHATEAU VALANDRAUD 2014 - 1ER GRAND CRU CLASSE B;132.9;14.5;750;Bordeaux
2557;2;480;CHAMBERTIN CLOS DE BEZE GRAND CRU 2015 - DOMAINE CHANSON PÈRE ET FILS;399;13.5;750;Bourgogne
2558;1;481;CHEVALIER MONTRACHET GRAND CRU 2016 - ALAIN CHAVY;289;13;750;Bourgogne
2559;2;481;CHATEAU LEOVILLE LAS CASES 2009 - SECOND CRU CLASSE;300;13.5;750;Bordeaux
2560;2;;LES PARCELLAIRES 2015 - DOMAINE LAFAGE - EN CAISSE BOIS DE 3 BOUTEILLES;300;15;2250;Languedoc-Roussillon
2561;2;481;LA MARGINALE 2018 - DOMAINE ROCHES NEUVES - THIERRY GERMAIN;32;13.5;750;Loire
2562;2;481;MARSANNAY - CLOS DE JEU 2017 - CHÂTEAU DE MARSANNAY;39.9;13;750;Bourgogne
2563;2;481;CHAMBERTIN GRAND CRU 2016 - DOMAINE GEANTET PANSIOT;390;13;750;Bourgogne
2564;1;481;JEROBOAM - CORTON CHARLEMAGNE GRAND CRU 2014 - LOUIS LATOUR;499.9;14;3000;Bourgogne
2565;2;481;CUVEE DES CADETTES 2016 - CHATEAU DE LA NERTHE;80;15;750;Rhône
2566;1;482;LEGADO CHARDONNAY 2017 - DE MARTINO;17.9;13.5;750;Chili
2567;2;482;MILLESIME 1969 - MAS AMIEL;120;16;750;Languedoc-Roussillon
2568;1;482;CHATEAUNEUF DU PAPE BLANC - LES CLAIRETTE DE GABRIEL 2017 - CHÂTEAU DE VAUDIEU;54;14;750;Rhône
2569;1;482;MEURSAULT 1ER CRU PORUZOT 2017 - VINCENT LATOUR;64.9;13.5;750;Bourgogne
2570;2;482;BEAUNE 1ER CRU - CLOS DES FEVES MONOPOLE 2016 - DOMAINE CHANSON PERE ET FILS;80;14;750;Bourgogne
2571;2;482;BEAUNE 1ER CRU CLOS DES MOUCHES 2016 - DOMAINE CHANSON;93;13.5;750;Bourgogne
2572;2;482;CORTON GRAND CRU 2016 - CHANSON PÈRE ET FILS;104;12.5;750;Bourgogne
2573;2;482;CLOS DE VOUGEOT GRAND CRU 2017 - CHANSON PÈRE ET FILS;273;13;750;Bourgogne
2574;1;482;CORTON CHARLEMAGNE 2017 - DOMAINE PONSOT;280;12.5;750;Bourgogne
2575;2;483;CLOS DE LA ROCHE - VIEILLES VIGNES 2017 - DOMAINE PONSOT;490;13.5;750;Bourgogne
2576;2;483;OPUS ONE 2016 - MONDAVI ROTHSCHILD;410;14.5;750;Etats-Unis
2577;2;483;LA DEMOISELLE DE SOCIANDO MALLET 2017 - SECOND VIN DU CHATEAU SOCIANDO MALLET;21.9;13;750;Bordeaux
2578;2;483;CHATEAU PICHON BARON DE LONGUEVILLE 2012 - SECOND CRU CLASSE;120;13;750;Bordeaux
2579;2;483;MAGNUM CHATEAU DE BEAUCASTEL 2017;159;14.5;1500;Rhône
2580;2;483;BEAUNE 1ER CRU - LES REVERSEES 2017 - NICOLAS ROSSIGNOL;59;13;750;Bourgogne
2581;2;483;PERNAND VERGELESSES 1ER CRU - LES FICHOTS 2017 - NICOLAS ROSSIGNOL;44.9;13;750;Bourgogne
2582;1;483;SCHARZHOFBERGER AUSLESE 2018 - DOMAINE EGON MULLER;650;8.5;750;Allemagne
2583;2;483;CAISSE MULTI-FORMAT CHATEAU LATOUR-MARTILLAC 2010;790;14;9000;Bordeaux
2584;2;483;IL ETAIT UNE FOIS 2017 - DOMAINE DE FONDRECHE;36.5;14.5;750;Rhône
2585;1;484;CÔTE DE BEAUNE BLANC - LES PIERRES BLANCHES 2018 - DOMAINE DE LA VOUGERAIE;39;13.5;750;Bourgogne
2586;2;484;CHATEAU MONTFOLLET ALTUS 2017;12.9;14;750;Bordeaux
2587;1;484;MAGNUM MEURSAULT 1ER CRU LES CHARMES-DESSUS 2015 - CHATEAU DE MEURSAULT;179;14;1500;Bourgogne
2588;2;484;GEVREY CHAMBERTIN 2018 - CHATEAU DE MARSANNAY;43.5;13.5;750;Bourgogne
2589;2;484;LA JEANNETTE ROUGE 2015 - CHATEAU LA JEANNETTE;13.7;14;750;Provence-Alpes-Côte d'Azur
2590;1;484;ERMITAGE BLANC - EX VOTO 2016 - E.GUIGAL;155;14;750;Rhône
2591;1;484;SAINT PERAY 2018 - DURAND FRERES;19.5;14;750;Rhône
2592;1;484;WEHLENER SONNENUHR AUSLESE *** GOC 2017 - MARKUS MOLITOR;85.9;7.5;750;Allemagne
2593;1;484;CHARDONNAY LES ROUSSOTS 2018 - DOMAINE BADOZ;14.5;13.5;750;Jura
2594;2;484;CHATEAU CORTON GRANCEY GRAND CRU 2016 - LOUIS LATOUR;98;13.5;750;Bourgogne
2595;1;484;PULIGNY-MONTRACHET 1ER CRU LES PUCELLES 2018 - ALAIN CHAVY;79;13;750;Bourgogne
2596;1;484;CHABLIS GRAND CRU VAUDÉSIR 2018 - DOMAINE BILLAUD-SIMON;69.9;13;750;Bourgogne
2597;1;484;CHABLIS GRAND CRU LES CLOS 2018 - DOMAINE BILLAUD-SIMON;79;13;750;Bourgogne
2598;2;484;VOLNAY 1ER CRU - LES CHEVRETS 2018 - HENRI BOILLOT;86;14;750;Bourgogne
2599;2;485;CHIANTI COLLI SENESI - CASPAGNOLO 2019 - VILLA POGGIO SALVI;10.9;14.5;750;Italie
2600;2;485;CLOS FOURTET 2015 - 1ER GRAND CRU CLASSE B;129;14;750;Bordeaux
2601;1;485;CHÂTEAUNEUF DU PAPE BLANC 2019 - CHATEAU LA NERTHE;37.9;14;750;Rhône
2602;1;485;CHASSELAS BELLES FILLES 2019 - LA CAVE DE GENÈVE;13.5;12.4;750;Suisse
2603;2;485;TERRE DE JONQUIERES 2018 - MAS CAL DEMOURA;21.9;14;750;Languedoc-Roussillon
2604;2;485;MAGNUM CROZES-HERMITAGE - CŒUR DE CLAIRMONT 2018 - CAVE DE CLAIRMONT;22.9;14;1500;Rhône
2605;1;485;GRUNER VELTLINER WEINVIERTEL - RESERVE GOLDEN 2019 - DOMAINE PFAFFL;24.9;14.5;750;Autriche
2606;2;485;COTE ROTIE LA CHANA 2018 - BENJAMIN ET DAVID DUCLAUX;36;13.5;750;Rhône
2607;2;485;SAVIGNY-LES-BEAUNE - SERRIGNYSSIME 2018 - DOMAINE SERRIGNY;29.9;13;750;Bourgogne
2608;1;485;MEURSAULT 1ER CRU LES CHARMES 2017 - VINCENT LATOUR;66.9;13.5;750;Bourgogne
2609;1;485;CHASSAGNE MONTRACHET BLANC 2018 - CHANSON PÈRE ET FILS;59;14;750;Bourgogne
2610;2;485;CHATEAU HAUT-BAILLY 2016;145;13.5;750;Bordeaux
2611;2;485;CHATEAU MONTROSE 2015 - SECOND CRU CLASSE;159;13.5;750;Bordeaux
2612;2;;MARLENE N°3 2010 - DOMAINE PEYRE ROSE;74;14.5;750;Vin de France
2613;1;485;POUILLY-FUISSE LES CRAS - CUVEE CLAUDE DENOGENT 2018 - DOMAINE ROBERT DENOGENT;36.9;13.5;750;Bourgogne
2614;2;485;COTE RÔTIE - LE PLOMB 2018 - LES VINS DE VIENNE;45;13;750;Rhône
2615;2;485;POMMARD 2018 - MAISON CHANDESAIS;37.9;13;750;Bourgogne
